"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type","Param: wrapped"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,961.461490,1.201490,"ns/op",600,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,939.956068,1.752144,"ns/op",600,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1095.809890,5.154445,"ns/op",700,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1083.663906,0.933244,"ns/op",700,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1113.303077,1.073486,"ns/op",700,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1091.964718,1.054240,"ns/op",700,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1103.696836,5.268004,"ns/op",700,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1089.305751,1.730654,"ns/op",700,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1122.592427,0.822861,"ns/op",700,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1096.223179,5.878980,"ns/op",700,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1116.641267,1.575836,"ns/op",700,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1099.434552,24.779606,"ns/op",700,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1252.749523,7.603093,"ns/op",800,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1239.376088,1.254923,"ns/op",800,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1265.221424,5.825755,"ns/op",800,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1247.816283,2.079413,"ns/op",800,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1259.936207,7.131395,"ns/op",800,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1244.676893,0.312349,"ns/op",800,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1278.487340,1.557528,"ns/op",800,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1252.344603,7.194234,"ns/op",800,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1276.584467,1.844954,"ns/op",800,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1251.330136,0.931081,"ns/op",800,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1409.075708,8.755341,"ns/op",900,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1395.373325,1.178081,"ns/op",900,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1421.021339,8.593819,"ns/op",900,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1403.591331,0.395534,"ns/op",900,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1416.890191,8.552078,"ns/op",900,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1401.055231,1.369551,"ns/op",900,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1431.720704,0.988713,"ns/op",900,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1409.777710,5.850521,"ns/op",900,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1431.985701,1.199474,"ns/op",900,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1407.607829,1.316467,"ns/op",900,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1566.086390,9.030412,"ns/op",1000,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1551.312594,1.319036,"ns/op",1000,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1580.936978,2.430404,"ns/op",1000,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1559.922830,1.393811,"ns/op",1000,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1572.468206,10.186856,"ns/op",1000,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1557.431208,2.414228,"ns/op",1000,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1592.146723,1.040836,"ns/op",1000,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1565.357043,8.981653,"ns/op",1000,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1585.108729,1.662243,"ns/op",1000,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",1,5,1563.285677,0.621414,"ns/op",1000,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,17.583672,0.008770,"ns/op",0,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1.892260,0.003103,"ns/op",0,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,29.405382,0.023553,"ns/op",0,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,14.912719,0.018024,"ns/op",0,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,29.421899,0.055455,"ns/op",0,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,14.909973,0.003180,"ns/op",0,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,37.922442,0.090570,"ns/op",0,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,20.155055,0.027132,"ns/op",0,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,35.754619,0.025781,"ns/op",0,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,18.836806,0.028624,"ns/op",0,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,23.855633,0.035524,"ns/op",10,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,9.720298,0.008378,"ns/op",10,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,35.218839,0.063284,"ns/op",10,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,21.894473,0.033389,"ns/op",10,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,35.062368,0.013774,"ns/op",10,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,18.967404,0.015158,"ns/op",10,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,40.360821,0.010174,"ns/op",10,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,26.326591,0.048871,"ns/op",10,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,40.959229,0.059878,"ns/op",10,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,23.821091,0.049054,"ns/op",10,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,159.331894,0.037748,"ns/op",100,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,147.931084,0.138868,"ns/op",100,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,171.694167,0.014460,"ns/op",100,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,156.529636,0.031581,"ns/op",100,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,166.553522,0.015154,"ns/op",100,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,153.579003,0.259388,"ns/op",100,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,184.735819,0.277259,"ns/op",100,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,158.937797,0.021997,"ns/op",100,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,180.922145,0.344270,"ns/op",100,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,159.309119,0.151643,"ns/op",100,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,321.400774,0.242466,"ns/op",200,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,303.943053,0.395913,"ns/op",200,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,327.941825,0.231549,"ns/op",200,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,312.545694,0.242981,"ns/op",200,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,323.630767,0.392446,"ns/op",200,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,309.421844,0.226980,"ns/op",200,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,339.373852,0.472664,"ns/op",200,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,321.633602,0.438170,"ns/op",200,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,339.072080,0.182478,"ns/op",200,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,315.910733,0.358601,"ns/op",200,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,472.648119,3.797780,"ns/op",300,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,459.700019,0.503014,"ns/op",300,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,483.879660,0.741202,"ns/op",300,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,468.438550,0.911981,"ns/op",300,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,479.763051,1.520654,"ns/op",300,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,465.602973,0.425916,"ns/op",300,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,498.996651,0.525513,"ns/op",300,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,471.977454,0.839638,"ns/op",300,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,496.621248,0.489083,"ns/op",300,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,471.695337,0.609672,"ns/op",300,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,627.595000,0.346590,"ns/op",400,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,615.814786,0.297104,"ns/op",400,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,640.219035,0.681464,"ns/op",400,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,624.195483,0.379192,"ns/op",400,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,634.663106,1.000066,"ns/op",400,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,621.304267,0.825987,"ns/op",400,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,652.537873,0.281639,"ns/op",400,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,633.765102,1.827243,"ns/op",400,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,652.903746,0.432106,"ns/op",400,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,628.277828,3.638722,"ns/op",400,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,783.328212,0.384568,"ns/op",500,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,771.815517,1.026013,"ns/op",500,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,795.819559,1.115231,"ns/op",500,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,780.555439,0.882553,"ns/op",500,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,791.161007,1.089239,"ns/op",500,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,777.184808,0.674170,"ns/op",500,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,811.088016,1.185374,"ns/op",500,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,789.485688,1.275829,"ns/op",500,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,809.847004,3.661361,"ns/op",500,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,783.504325,1.347404,"ns/op",500,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,939.200150,0.485140,"ns/op",600,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,927.737196,0.501487,"ns/op",600,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,951.734356,1.100362,"ns/op",600,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,936.250083,0.601735,"ns/op",600,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,947.064537,1.364510,"ns/op",600,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,933.188182,1.047129,"ns/op",600,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,967.080983,2.189040,"ns/op",600,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,939.791511,1.201125,"ns/op",600,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,964.431247,1.005527,"ns/op",600,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,939.424710,0.697434,"ns/op",600,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1095.826500,4.814083,"ns/op",700,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1083.989720,1.895836,"ns/op",700,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1107.765684,5.231624,"ns/op",700,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1092.480699,1.098529,"ns/op",700,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1103.724229,4.585664,"ns/op",700,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1089.032447,1.093441,"ns/op",700,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1120.839161,1.837468,"ns/op",700,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1095.518062,5.233447,"ns/op",700,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1121.317862,3.409571,"ns/op",700,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1095.360775,2.077826,"ns/op",700,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1256.291925,1.392804,"ns/op",800,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1240.059675,1.780555,"ns/op",800,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1265.283969,8.067544,"ns/op",800,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1247.696024,0.352368,"ns/op",800,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1260.507155,5.253178,"ns/op",800,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1244.922576,1.447051,"ns/op",800,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1275.935100,2.850565,"ns/op",800,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1252.407535,7.786824,"ns/op",800,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1272.212930,1.145319,"ns/op",800,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1251.897692,4.102958,"ns/op",800,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1408.721996,8.002055,"ns/op",900,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1395.923233,2.064875,"ns/op",900,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1421.219176,6.671806,"ns/op",900,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1404.054740,1.926423,"ns/op",900,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1417.308130,8.329034,"ns/op",900,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1401.016303,1.345770,"ns/op",900,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1435.561397,1.008064,"ns/op",900,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1409.207371,6.456325,"ns/op",900,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1429.068619,0.723648,"ns/op",900,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1407.207271,0.772170,"ns/op",900,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1565.365045,9.368438,"ns/op",1000,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1551.398290,1.813418,"ns/op",1000,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1577.780830,8.523084,"ns/op",1000,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1560.043058,0.219255,"ns/op",1000,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1573.677372,10.762758,"ns/op",1000,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1556.666722,2.552390,"ns/op",1000,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1587.627030,3.307333,"ns/op",1000,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1565.857933,8.225372,"ns/op",1000,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1588.333038,3.031416,"ns/op",1000,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",1,5,1562.711742,1.116284,"ns/op",1000,reflection-sync,false
