"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,19.148046,0.043679,"ns/op",10,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,23.684649,0.048606,"ns/op",10,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,24.871072,6.017291,"ns/op",10,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,147.981635,0.190350,"ns/op",100,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,157.088568,2.361824,"ns/op",100,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,154.316077,0.206387,"ns/op",100,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,165.070509,0.351497,"ns/op",100,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,159.976871,0.568752,"ns/op",100,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,303.905977,0.566750,"ns/op",200,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,313.448280,2.420049,"ns/op",200,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,310.240386,0.186599,"ns/op",200,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,317.842054,7.966675,"ns/op",200,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,322.260403,2.206601,"ns/op",200,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,459.850323,0.324094,"ns/op",300,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,469.005554,2.906290,"ns/op",300,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,466.201613,0.715818,"ns/op",300,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,475.317557,6.872352,"ns/op",300,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,477.930605,3.832351,"ns/op",300,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,615.575462,0.187863,"ns/op",400,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,625.343669,2.579678,"ns/op",400,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,622.152278,0.547737,"ns/op",400,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,628.310696,1.396111,"ns/op",400,reflection-locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,629.615133,3.485619,"ns/op",400,reflection-sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,771.727563,0.576091,"ns/op",500,pooled
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,781.642970,2.903979,"ns/op",500,locking
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,778.259234,1.535757,"ns/op",500,sync
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testMixed","avgt",2,5,789.884793,0.912002,"ns/op",500,reflection-locking
