"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: tokens","Param: type","Param: wrapped"
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1200.816433,7.536411,"ns/op",700,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,6165.283151,355.463377,"ns/op",700,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,5803.298724,102.938661,"ns/op",700,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1341.509541,3.949386,"ns/op",800,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1246.138930,24.439114,"ns/op",800,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1426.763420,27.671247,"ns/op",800,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1389.660181,10.307327,"ns/op",800,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,6881.451356,442.840939,"ns/op",800,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8384.523214,8173.056951,"ns/op",800,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1429.679729,12.399664,"ns/op",800,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1359.593604,34.567075,"ns/op",800,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,6769.111296,344.430980,"ns/op",800,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,6663.158529,163.279971,"ns/op",800,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1496.058754,10.942667,"ns/op",900,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1399.187884,6.867742,"ns/op",900,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1599.991181,17.315858,"ns/op",900,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1536.314176,17.018435,"ns/op",900,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,7455.924422,622.329077,"ns/op",900,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8337.848148,4057.253503,"ns/op",900,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1614.078085,11.906066,"ns/op",900,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1526.411049,15.156583,"ns/op",900,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,7349.267849,228.183226,"ns/op",900,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,7275.559181,180.761138,"ns/op",900,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1666.818815,26.604806,"ns/op",1000,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1558.529750,31.439094,"ns/op",1000,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1768.609802,36.638987,"ns/op",1000,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1644.803118,5.859528,"ns/op",1000,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8777.458555,423.081131,"ns/op",1000,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8710.320513,472.064158,"ns/op",1000,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1748.530238,37.008764,"ns/op",1000,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,1654.764965,30.488065,"ns/op",1000,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,8678.613627,118.739656,"ns/op",1000,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testShared","avgt",4,5,9239.549036,4226.568220,"ns/op",1000,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,17.632652,0.053282,"ns/op",0,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1.956147,0.045233,"ns/op",0,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,33.930263,0.879670,"ns/op",0,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,14.991856,0.223348,"ns/op",0,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,28.010677,0.065657,"ns/op",0,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,14.948325,0.037179,"ns/op",0,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,39.366523,0.168898,"ns/op",0,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,22.984868,2.681014,"ns/op",0,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,38.811039,0.794789,"ns/op",0,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,59.048484,1.447954,"ns/op",0,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,23.844553,0.089048,"ns/op",10,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,9.742584,0.010513,"ns/op",10,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,65.410744,1.606999,"ns/op",10,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,22.015198,0.109385,"ns/op",10,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,38.905020,0.779892,"ns/op",10,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,19.053650,0.375030,"ns/op",10,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,48.409655,0.523265,"ns/op",10,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,23.267775,0.060803,"ns/op",10,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,45.313235,0.131158,"ns/op",10,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,83.482857,2.433570,"ns/op",10,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,160.108356,2.895361,"ns/op",100,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,148.825889,3.748007,"ns/op",100,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,172.973158,1.026536,"ns/op",100,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,157.233595,1.519852,"ns/op",100,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,175.890233,1.524608,"ns/op",100,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,153.856003,0.221084,"ns/op",100,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,196.683673,5.813792,"ns/op",100,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,167.035981,4.447467,"ns/op",100,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,182.119276,1.880016,"ns/op",100,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,162.307455,1.628781,"ns/op",100,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,317.844924,1.306809,"ns/op",200,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,304.647921,1.035001,"ns/op",200,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,329.498005,6.549161,"ns/op",200,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,314.274736,4.853385,"ns/op",200,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,331.537301,5.010280,"ns/op",200,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,310.235683,1.216760,"ns/op",200,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,344.754667,1.798078,"ns/op",200,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,332.052589,4.794676,"ns/op",200,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,355.916037,6.430496,"ns/op",200,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,313.620840,5.276205,"ns/op",200,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,475.367786,9.131319,"ns/op",300,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,461.077235,0.977821,"ns/op",300,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,491.950873,1.902863,"ns/op",300,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,469.835552,1.373803,"ns/op",300,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,501.893060,19.869574,"ns/op",300,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,467.976055,10.716245,"ns/op",300,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,506.462485,8.442913,"ns/op",300,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,480.977219,6.589336,"ns/op",300,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,495.367300,2.929591,"ns/op",300,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,479.214385,4.022783,"ns/op",300,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,634.552381,14.225303,"ns/op",400,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,619.044962,14.410969,"ns/op",400,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,644.108433,12.949639,"ns/op",400,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,626.517179,2.745557,"ns/op",400,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,643.545875,13.722279,"ns/op",400,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,623.285172,3.399738,"ns/op",400,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,658.617281,4.081176,"ns/op",400,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,634.135373,12.735298,"ns/op",400,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,657.413262,13.510135,"ns/op",400,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,634.600897,6.313714,"ns/op",400,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,791.879560,5.933833,"ns/op",500,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,773.916350,4.442488,"ns/op",500,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,802.326168,10.023569,"ns/op",500,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,784.855850,17.350974,"ns/op",500,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,802.557745,23.615983,"ns/op",500,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,780.053184,5.121410,"ns/op",500,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,814.000424,4.514727,"ns/op",500,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,800.831252,5.046527,"ns/op",500,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,813.024231,4.275681,"ns/op",500,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,795.921004,36.053950,"ns/op",500,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,945.100016,17.638064,"ns/op",600,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,930.630133,4.756692,"ns/op",600,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,955.850886,5.987570,"ns/op",600,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,937.932315,1.086986,"ns/op",600,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,958.688353,25.609322,"ns/op",600,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,938.057933,20.849379,"ns/op",600,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,973.993774,12.743034,"ns/op",600,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,951.427846,13.247643,"ns/op",600,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,975.254368,10.885958,"ns/op",600,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,970.033283,4.270557,"ns/op",600,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1101.106967,4.504912,"ns/op",700,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1089.082614,14.106674,"ns/op",700,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1117.730145,22.038149,"ns/op",700,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1097.176744,21.617416,"ns/op",700,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1109.384316,7.511504,"ns/op",700,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1092.097394,4.957912,"ns/op",700,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1128.614306,7.637657,"ns/op",700,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1104.252428,26.885648,"ns/op",700,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1138.691512,22.082887,"ns/op",700,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1108.880782,41.586169,"ns/op",700,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1254.587616,6.029854,"ns/op",800,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1242.865002,2.075275,"ns/op",800,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1267.320825,9.039311,"ns/op",800,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1254.468925,27.284141,"ns/op",800,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1274.484867,22.324197,"ns/op",800,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1251.238013,24.139803,"ns/op",800,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1280.696089,4.993109,"ns/op",800,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1262.267453,9.821966,"ns/op",800,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1277.267142,4.325930,"ns/op",800,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1258.682126,30.235565,"ns/op",800,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1421.170120,20.611009,"ns/op",900,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1405.060363,34.934364,"ns/op",900,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1423.155187,6.736067,"ns/op",900,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1406.807896,4.601412,"ns/op",900,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1427.593925,28.697126,"ns/op",900,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1404.510827,5.840247,"ns/op",900,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1445.606303,16.822439,"ns/op",900,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1416.746549,22.586154,"ns/op",900,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1438.209687,4.829575,"ns/op",900,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1413.470483,5.898498,"ns/op",900,reflection-sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1568.407301,8.638245,"ns/op",1000,pooled,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1556.586526,10.014514,"ns/op",1000,pooled,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1586.556571,25.928323,"ns/op",1000,locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1570.992177,65.659523,"ns/op",1000,locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1578.803692,9.712562,"ns/op",1000,sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1560.836314,3.570189,"ns/op",1000,sync,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1590.402610,9.708221,"ns/op",1000,reflection-locking,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1569.297270,2.925026,"ns/op",1000,reflection-locking,false
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1595.519737,33.549863,"ns/op",1000,reflection-sync,true
"de.serdioa.common.pool.jmh.SharedObjectBenchmark.testThread","avgt",4,5,1573.542396,23.909285,"ns/op",1000,reflection-sync,false
